date,symbol,open,high,low,close,volume
2024-06-25,600519,1637.6429,1643.7993,1625.7810,1642.3488,505772
2024-06-25,000858,98.0651,98.3326,97.5630,97.5778,4462444
2024-06-25,300750,157.2025,158.6306,154.7090,158.2363,4649780
2024-06-25,601318,51.1205,51.4747,50.9279,51.2158,7828562
2024-06-25,600036,35.2591,35.3378,35.2469,35.3322,3726964
2024-06-25,000001,11.0790,11.1090,10.8247,10.9150,1637761
2024-06-25,601166,21.5264,21.5713,21.3424,21.5499,5377104
2024-06-25,600276,51.8926,53.0404,51.4476,52.4627,2657630
2024-06-25,600900,24.8150,24.9014,24.7048,24.7726,1096134
2024-06-25,002594,249.0110,250.1248,243.4830,244.4823,3821525
2024-06-25,000300,3212.3730,3217.3184,3187.1566,3189.2722,1658767
2024-06-26,600519,1646.0760,1658.9490,1635.2542,1636.2979,300905
2024-06-26,000858,97.4463,98.0254,96.0323,96.3642,5854848
2024-06-26,300750,158.0782,160.3693,157.7503,159.5704,5013733
2024-06-26,601318,51.3542,51.4048,50.4229,50.5177,2006460
2024-06-26,600036,35.4288,35.5788,35.0985,35.3084,6975990
2024-06-26,000001,10.9230,10.9485,10.7286,10.8339,5447565
2024-06-26,601166,21.6385,21.8547,21.5154,21.6483,4773011
2024-06-26,600276,52.2042,52.3318,51.9932,52.1067,3585670
2024-06-26,600900,24.7433,24.9711,24.6264,24.8332,2729749
2024-06-26,002594,243.9503,249.0457,243.6699,244.5405,2963203
2024-06-26,000300,3197.0641,3200.4441,3182.8173,3187.7200,2001659
2024-06-27,600519,1637.9462,1652.5159,1615.3462,1621.2025,619732
2024-06-27,000858,96.2882,96.5186,95.2083,96.1605,3527258
2024-06-27,300750,161.0957,161.4285,159.8562,160.5323,4669876
2024-06-27,601318,50.5931,50.8656,50.1550,50.4521,6614655
2024-06-27,600036,35.1835,35.2831,34.9931,35.1531,7522310
2024-06-27,000001,10.8680,10.8971,10.6995,10.8051,4532509
2024-06-27,601166,21.6657,22.2224,21.6075,22.0334,3375464
2024-06-27,600276,52.0802,53.8631,51.8232,53.2342,5791129
2024-06-27,600900,24.7337,24.8217,24.5758,24.6353,2791985
2024-06-27,002594,245.7457,251.2457,242.6390,247.8563,1096270
2024-06-27,000300,3192.7539,3200.4603,3182.1313,3182.9311,2559124
2024-06-28,600519,1621.6262,1628.3526,1612.4860,1617.6914,229757
2024-06-28,000858,96.7827,97.0168,95.2205,95.3676,5903125
2024-06-28,300750,160.3081,164.1186,159.5625,163.5451,3076772
2024-06-28,601318,50.7270,51.1700,50.5332,50.9461,1000778
2024-06-28,600036,35.2472,35.6605,35.1324,35.5861,3891219
2024-06-28,000001,10.8066,11.0365,10.7607,10.9523,5279418
2024-06-28,601166,22.0818,22.3215,22.0651,22.1692,1134338
2024-06-28,600276,53.1023,54.4821,52.4615,54.3978,1385096
2024-06-28,600900,24.6252,24.8055,24.6176,24.7944,2226415
2024-06-28,002594,249.6954,251.0210,241.4517,246.5912,6137096
2024-06-28,000300,3188.9367,3212.7059,3137.3001,3137.9447,3257715
2024-07-01,600519,1615.3017,1620.8068,1601.2189,1609.9931,605910
2024-07-01,000858,95.0541,95.3955,94.3458,94.5529,2744635
2024-07-01,300750,163.4081,164.0817,163.2703,163.9173,6590874
2024-07-01,601318,50.8060,51.6152,50.8048,51.1975,3935517
2024-07-01,600036,35.4481,36.1579,34.9731,36.1204,4711711
2024-07-01,000001,10.9628,11.0652,10.8190,10.8297,6349498
2024-07-01,601166,22.0826,22.4739,21.9675,22.3482,7440284
2024-07-01,600276,54.1655,54.2420,53.4761,53.8824,7939665
2024-07-01,600900,24.8551,24.9084,24.3648,24.4567,5503132
2024-07-01,002594,247.5964,250.3643,229.6332,231.4243,3283958
2024-07-01,000300,3132.7520,3133.8569,3119.4824,3128.2559,3944232
2024-07-02,600519,1613.0007,1618.3295,1604.1207,1615.2540,917412
2024-07-02,000858,94.9326,95.3521,94.4537,94.6374,3140412
2024-07-02,300750,164.0666,165.7153,161.3668,163.8042,7413310
2024-07-02,601318,51.0233,51.8627,50.5730,51.3969,4482867
2024-07-02,600036,36.0154,36.0815,35.6058,35.8162,2342172
2024-07-02,000001,10.8045,10.8676,10.6610,10.7805,7662168
2024-07-02,601166,22.4037,22.5754,22.2806,22.4063,6910775
2024-07-02,600276,53.8150,54.6348,53.0555,54.1829,5768022
2024-07-02,600900,24.4621,24.6237,24.3439,24.3532,2926008
2024-07-02,002594,228.9180,235.7646,227.8239,232.1452,7270313
2024-07-02,000300,3132.7924,3135.6621,3110.5663,3118.3698,2868345
2024-07-03,600519,1614.9607,1617.6466,1611.5151,1611.5436,925039
2024-07-03,000858,94.1191,96.0155,93.9298,95.3324,2024126
2024-07-03,300750,164.5052,169.8976,163.8811,167.0099,6393178
2024-07-03,601318,51.4294,52.5269,51.2735,52.2426,1998304
2024-07-03,600036,35.9171,36.2693,35.7161,35.9415,4987928
2024-07-03,000001,10.7568,10.7725,10.7058,10.7550,1814222
2024-07-03,601166,22.4143,22.6746,22.2820,22.6549,2277906
2024-07-03,600276,54.2309,54.8902,53.7436,54.4375,2056921
2024-07-03,600900,24.4459,24.5758,24.4395,24.5290,6269682
2024-07-03,002594,232.0854,233.7356,230.6650,231.7347,4038264
2024-07-03,000300,3122.2424,3150.8741,3108.8389,3144.4624,2358846
2024-07-04,600519,1612.4541,1622.0518,1602.0689,1616.3905,448319
2024-07-04,000858,95.3226,95.8073,94.7483,95.3278,7127323
2024-07-04,300750,166.7798,174.0359,166.1640,172.4954,5393864
2024-07-04,601318,52.1803,52.4515,51.7239,51.7290,6904488
2024-07-04,600036,35.9808,36.2588,35.4593,35.6309,5594094
2024-07-04,000001,10.7069,10.7131,10.6095,10.6933,7157590
2024-07-04,601166,22.5624,22.8661,22.3327,22.7789,7577570
2024-07-04,600276,54.3830,54.5459,54.1514,54.5024,4824778
2024-07-04,600900,24.4320,24.5457,24.3964,24.5183,4297067
2024-07-04,002594,230.3032,231.3931,227.8696,228.5773,4264783
2024-07-04,000300,3143.3795,3165.0910,3128.8966,3155.2145,7453170
2024-07-05,600519,1621.2782,1624.3198,1620.0678,1623.5337,589576
2024-07-05,000858,95.1559,96.2498,94.7836,95.0338,1756599
2024-07-05,300750,173.2513,173.9073,170.3202,170.4403,7652312
2024-07-05,601318,51.8106,52.0707,50.9080,51.3310,1171873
2024-07-05,600036,35.5276,35.7065,35.4865,35.6821,6440533
2024-07-05,000001,10.7173,10.7802,10.6181,10.6280,4569854
2024-07-05,601166,22.8211,23.2627,22.5693,23.1224,1522301
2024-07-05,600276,54.2668,54.6340,54.1162,54.4043,6715295
2024-07-05,600900,24.5129,24.5684,24.2740,24.3173,1525006
2024-07-05,002594,226.8765,231.4968,225.9469,230.1621,6703735
2024-07-05,000300,3169.1926,3170.3809,3154.0903,3157.4327,2486613
2024-07-08,600519,1623.0186,1632.4446,1614.7336,1630.6071,572571
2024-07-08,000858,95.0361,95.3359,93.1573,93.5043,3320791
2024-07-08,300750,168.8130,171.4782,168.6798,169.8656,3399617
2024-07-08,601318,51.1956,51.6838,51.1455,51.6070,7849433
2024-07-08,600036,35.7466,36.1055,35.1338,35.6504,5017505
2024-07-08,000001,10.6364,10.7183,10.5349,10.5828,6668344
2024-07-08,601166,23.2228,23.2996,22.6420,22.6746,1409164
2024-07-08,600276,54.7025,56.8728,54.6201,56.0303,3178612
2024-07-08,600900,24.3406,24.4470,24.2106,24.3892,5318528
2024-07-08,002594,230.1146,231.3527,223.3932,224.5312,4847727
2024-07-08,000300,3160.9538,3168.4161,3135.6127,3143.6788,4838783
2024-07-09,600519,1633.2124,1633.5593,1607.3756,1617.7584,289085
2024-07-09,000858,93.3618,94.9493,92.9423,94.4525,4138662
2024-07-09,300750,169.6621,173.1972,169.3588,172.7073,4087425
2024-07-09,601318,51.9070,52.5500,50.2892,50.4622,5826604
2024-07-09,600036,35.8066,36.1213,34.7445,35.3219,4019435
2024-07-09,000001,10.5624,10.8557,10.5355,10.7969,7231701
2024-07-09,601166,22.7378,22.8560,22.4138,22.4392,7431598
2024-07-09,600276,56.0767,56.0778,55.6253,55.8184,1718846
2024-07-09,600900,24.3374,24.4608,24.2886,24.3851,2692132
2024-07-09,002594,224.3224,232.3175,223.8894,227.6703,5367904
2024-07-09,000300,3147.2451,3155.9219,3121.9807,3132.8236,1834088
2024-07-10,600519,1622.6895,1626.4468,1605.9689,1614.6043,915266
2024-07-10,000858,93.8606,96.1231,92.1745,96.0318,6176432
2024-07-10,300750,171.1853,173.0957,169.7196,171.1590,7748336
2024-07-10,601318,50.5303,51.1343,50.2182,50.9040,3759524
2024-07-10,600036,35.3654,35.4498,35.1450,35.1930,3482772
2024-07-10,000001,10.7836,10.8314,10.5770,10.6412,6141855
2024-07-10,601166,22.5184,22.5457,22.1210,22.2408,6155933
2024-07-10,600276,55.9163,55.9896,55.1131,55.2656,5326870
2024-07-10,600900,24.3773,24.3989,24.1547,24.2698,1467416
2024-07-10,002594,226.9742,233.5588,220.7254,221.0406,4350315
2024-07-10,000300,3132.8211,3133.4387,3117.0597,3123.3550,3932297
2024-07-11,600519,1612.7984,1619.1135,1601.0158,1601.9456,750026
2024-07-11,000858,95.1502,96.1232,94.8051,95.9031,1001450
2024-07-11,300750,172.2584,176.6331,171.3264,174.5438,3212533
2024-07-11,601318,51.1448,51.4456,50.1055,50.6082,2339692
2024-07-11,600036,35.3142,35.6706,34.9629,35.5577,7934026
2024-07-11,000001,10.7065,10.7692,10.5134,10.5789,2702609
2024-07-11,601166,22.2887,22.4265,21.9527,22.1186,3763460
2024-07-11,600276,55.1932,56.0143,54.7597,55.9494,1682590
2024-07-11,600900,24.2996,24.4902,24.1369,24.1453,7158758
2024-07-11,002594,223.7286,227.0742,217.2601,217.5323,5856444
2024-07-11,000300,3134.3510,3150.8625,3108.9316,3112.4857,7853017
2024-07-12,600519,1599.6881,1612.8791,1574.2424,1579.7942,883828
2024-07-12,000858,95.8898,95.9671,95.2459,95.7572,2906876
2024-07-12,300750,174.9298,178.1692,174.7561,176.2462,1613299
2024-07-12,601318,50.4276,50.8733,50.1790,50.3610,6294045
2024-07-12,600036,35.6588,35.8456,35.3902,35.4898,3122687
2024-07-12,000001,10.5249,10.7403,10.3888,10.6960,1011412
2024-07-12,601166,22.0524,22.1223,21.9423,22.0401,3270703
2024-07-12,600276,55.7030,56.3671,54.9218,54.9596,3499498
2024-07-12,600900,24.0569,24.4447,23.9260,24.3522,5562716
2024-07-12,002594,216.4527,218.7856,215.2093,216.8070,3471071
2024-07-12,000300,3117.5567,3126.4453,3090.2449,3109.1871,7775416
2024-07-15,600519,1576.6466,1582.5700,1560.1222,1560.6131,447665
2024-07-15,000858,95.6099,95.7803,93.2549,93.6074,2996906
2024-07-15,300750,177.6214,180.7456,176.0663,177.8297,7559123
2024-07-15,601318,50.4949,50.8499,50.4472,50.5599,2066276
2024-07-15,600036,35.5975,36.0566,35.4951,35.8858,7103928
2024-07-15,000001,10.5983,10.8080,10.4571,10.7490,4926118
2024-07-15,601166,22.1029,22.1254,22.0839,22.1002,5027240
2024-07-15,600276,54.9835,55.2350,53.8956,55.1415,4532157
2024-07-15,600900,24.4572,24.5325,23.9808,24.0779,4420637
2024-07-15,002594,215.2543,219.7073,214.8926,217.2301,4684474
2024-07-15,000300,3110.2047,3138.0567,3094.4754,3130.3509,6489741
2024-07-16,600519,1568.7339,1574.2112,1565.2980,1569.9569,700258
2024-07-16,000858,94.0897,95.5987,93.8207,94.7367,4177824
2024-07-16,300750,178.6452,179.2877,177.6889,178.2230,3278406
2024-07-16,601318,50.6809,50.9590,50.1301,50.1398,6909534
2024-07-16,600036,35.8520,36.9454,35.6154,36.5441,2199847
2024-07-16,000001,10.7508,10.7516,10.4655,10.5499,2680857
2024-07-16,601166,22.3606,22.4518,21.9765,22.0059,3294376
2024-07-16,600276,55.3559,55.4048,54.6278,55.2647,1344661
2024-07-16,600900,24.0744,24.3134,23.9423,24.2592,5500554
2024-07-16,002594,215.1691,219.6351,213.1750,218.3471,7343752
2024-07-16,000300,3121.3230,3161.8108,3118.2746,3146.3798,6727254
2024-07-17,600519,1570.7516,1590.8201,1568.1010,1586.3536,474858
2024-07-17,000858,94.4060,94.5527,93.9685,94.0016,1128073
2024-07-17,300750,177.2969,178.5632,176.9366,177.8080,7910241
2024-07-17,601318,50.0229,50.5291,49.5554,50.2064,5725488
2024-07-17,600036,36.4986,36.6439,35.8291,36.3487,4502917
2024-07-17,000001,10.5745,10.6729,10.4838,10.6421,3273743
2024-07-17,601166,22.0913,22.1702,21.9536,22.1481,1724926
2024-07-17,600276,55.2242,55.3553,53.2795,53.7311,1095478
2024-07-17,600900,24.3110,24.3993,24.1175,24.2908,4102069
2024-07-17,002594,217.6771,220.9315,216.0352,216.6619,3443849
2024-07-17,000300,3135.6744,3154.4517,3129.5725,3149.0724,4528563
2024-07-18,600519,1592.5848,1600.1401,1577.3407,1586.9112,668325
2024-07-18,000858,93.9808,94.3092,92.8048,93.3567,1350772
2024-07-18,300750,177.8910,182.5080,176.7734,179.8962,5350284
2024-07-18,601318,50.3396,50.5597,50.0090,50.0402,5690219
2024-07-18,600036,36.3611,36.6593,36.2521,36.3310,3767046
2024-07-18,000001,10.6326,10.7105,10.6048,10.6566,3652788
2024-07-18,601166,22.1663,22.4589,21.9954,22.1959,1688004
2024-07-18,600276,53.4881,53.7158,52.2914,52.8770,3896243
2024-07-18,600900,24.2043,24.5754,23.9895,24.5112,3624264
2024-07-18,002594,217.4859,219.2793,215.5048,216.6846,2386554
2024-07-18,000300,3144.2495,3156.9979,3127.8341,3149.5905,5648083
2024-07-19,600519,1588.7877,1606.4823,1578.8683,1587.0494,829799
2024-07-19,000858,93.4758,94.3347,90.6575,92.4780,5824832
2024-07-19,300750,180.5691,180.6353,175.5032,177.5721,1051838
2024-07-19,601318,50.1475,50.3889,49.5831,49.8838,2952669
2024-07-19,600036,36.3288,36.5444,35.6637,36.0001,4076342
2024-07-19,000001,10.6930,10.8101,10.5735,10.5890,1033243
2024-07-19,601166,22.2112,22.2155,21.9647,22.1484,2132819
2024-07-19,600276,53.3736,54.0519,52.3750,52.5440,5724186
2024-07-19,600900,24.4504,24.6489,24.3246,24.5898,7171956
2024-07-19,002594,218.6502,219.1376,215.0702,215.6198,1238848
2024-07-19,000300,3148.6107,3176.9140,3137.2947,3158.7045,2004456
2024-07-22,600519,1593.5570,1598.2243,1574.2576,1579.7975,424845
2024-07-22,000858,92.7721,93.2215,91.8225,91.8627,4923877
2024-07-22,300750,177.5375,178.5389,174.8036,175.1001,2573392
2024-07-22,601318,49.6867,50.1266,49.6496,50.1118,4609933
2024-07-22,600036,36.0447,36.2158,35.6734,35.7974,1831365
2024-07-22,000001,10.6103,10.7596,10.5221,10.7365,3458673
2024-07-22,601166,22.1498,22.3348,22.1062,22.2464,5504855
2024-07-22,600276,52.4561,52.5045,52.1319,52.4375,5880061
2024-07-22,600900,24.6123,24.7959,24.5304,24.7012,5352701
2024-07-22,002594,216.8570,218.0797,213.7097,215.0161,6413869
2024-07-22,000300,3160.0150,3170.6329,3109.2317,3125.0184,4370568
2024-07-23,600519,1586.0882,1599.4847,1564.2245,1567.8264,214741
2024-07-23,000858,91.8119,92.2141,90.6087,91.2523,2296912
2024-07-23,300750,174.2093,182.4374,172.8414,179.3691,1326104
2024-07-23,601318,50.0001,50.0074,49.5012,49.9790,6539667
2024-07-23,600036,35.7076,36.3574,35.5651,36.2014,2595571
2024-07-23,000001,10.8083,10.9179,10.5967,10.7577,4915340
2024-07-23,601166,22.2616,22.2953,22.1195,22.2023,7483499
2024-07-23,600276,52.4992,53.2682,52.3137,53.1187,1101908
2024-07-23,600900,24.7489,24.7516,24.3655,24.4884,5303861
2024-07-23,002594,216.2951,218.1049,211.7634,213.8046,3035596
2024-07-23,000300,3122.1111,3142.9474,3117.3807,3142.5356,7118442
2024-07-24,600519,1571.0709,1572.9304,1570.0113,1571.8364,477114
2024-07-24,000858,91.2216,92.5425,90.2110,92.3176,3751291
2024-07-24,300750,180.2534,182.9069,177.5248,178.5463,5376419
2024-07-24,601318,49.5241,49.7525,49.3483,49.7058,1927096
2024-07-24,600036,36.1909,36.6717,36.0554,36.6122,2278502
2024-07-24,000001,10.7864,10.9898,10.7433,10.9089,3192186
2024-07-24,601166,22.1156,22.6890,22.0592,22.5890,1804440
2024-07-24,600276,52.9373,52.9846,52.7177,52.9090,7468741
2024-07-24,600900,24.5956,24.8633,24.0000,24.1526,2860938
2024-07-24,002594,215.3696,217.9890,210.4487,211.8050,1603941
2024-07-24,000300,3137.3358,3148.4277,3122.4467,3133.2983,5659822
2024-07-25,600519,1571.0102,1572.4106,1548.7680,1558.6501,834463
2024-07-25,000858,91.9377,92.0436,91.2787,91.4521,1519456
2024-07-25,300750,178.7316,179.7074,175.7503,176.8381,1445775
2024-07-25,601318,49.7950,49.9968,49.7014,49.7051,7541082
2024-07-25,600036,36.5057,36.6678,36.1065,36.4615,4459796
2024-07-25,000001,10.9326,11.0235,10.8896,10.9816,3942259
2024-07-25,601166,22.6135,22.6285,22.0427,22.1925,1182137
2024-07-25,600276,53.3483,53.7300,52.1048,52.4752,2887140
2024-07-25,600900,24.1934,24.4541,24.1018,24.3939,1479840
2024-07-25,002594,211.5772,212.7338,208.9291,211.1402,2204317
2024-07-25,000300,3137.1610,3154.7411,3124.8713,3128.8863,6657809
2024-07-26,600519,1557.3024,1563.9234,1540.0022,1560.1063,746376
2024-07-26,000858,91.8945,92.0112,91.7055,92.0069,6231777
2024-07-26,300750,177.3339,186.4796,176.2418,182.8030,4366652
2024-07-26,601318,49.5777,50.0124,49.3949,49.4485,1486745
2024-07-26,600036,36.3934,36.6146,36.2172,36.3410,7151447
2024-07-26,000001,10.9291,11.2612,10.9199,11.2290,6358305
2024-07-26,601166,22.0577,22.5681,21.9348,22.4902,1579281
2024-07-26,600276,52.2470,52.2831,51.9322,52.2048,5080420
2024-07-26,600900,24.3245,24.4937,24.2274,24.3832,3832012
2024-07-26,002594,212.0203,213.4931,204.0180,206.4447,5198994
2024-07-26,000300,3129.5651,3165.1634,3109.9299,3158.0759,5756925
2024-07-29,600519,1559.7064,1577.5680,1556.8939,1566.6794,379442
2024-07-29,000858,91.7988,94.1527,91.4359,93.4183,2537742
2024-07-29,300750,181.8942,183.8521,181.4344,182.8628,7774481
2024-07-29,601318,49.3197,50.3371,49.1307,49.7486,1355390
2024-07-29,600036,36.3222,36.4164,35.7999,35.8617,5859762
2024-07-29,000001,11.2405,11.3663,11.1736,11.2321,1410775
2024-07-29,601166,22.3459,22.7098,22.2522,22.4747,3125429
2024-07-29,600276,52.2060,52.4661,52.0548,52.3378,4116350
2024-07-29,600900,24.3404,24.4881,24.1490,24.4786,5198216
2024-07-29,002594,206.9882,210.6289,203.9232,204.1191,2687124
2024-07-29,000300,3162.3144,3170.2920,3145.9626,3158.7890,7671522
2024-07-30,600519,1566.2699,1571.2767,1560.3203,1564.1325,813295
2024-07-30,000858,93.6584,94.3668,92.9159,93.0908,6879288
2024-07-30,300750,182.9073,186.0377,181.9719,185.4119,6329000
2024-07-30,601318,49.5165,50.9501,49.2553,50.7554,7273830
2024-07-30,600036,35.5941,36.1256,35.2325,35.4251,4483704
2024-07-30,000001,11.3013,11.3156,11.1592,11.1973,1349675
2024-07-30,601166,22.5298,22.5669,22.4369,22.5160,3936830
2024-07-30,600276,52.2078,52.2568,51.7856,52.0588,6242107
2024-07-30,600900,24.4080,24.5902,24.2465,24.5315,3390430
2024-07-30,002594,204.5816,205.8537,200.6054,203.5715,5596917
2024-07-30,000300,3148.4754,3156.7701,3133.5418,3154.8867,5618081
2024-07-31,600519,1565.7391,1579.4339,1561.6354,1571.1762,619291
2024-07-31,000858,93.6044,95.1944,92.4278,92.6007,1831907
2024-07-31,300750,185.0722,188.4848,183.8302,187.5438,2109718
2024-07-31,601318,51.1043,51.1963,50.3319,50.9705,6078026
2024-07-31,600036,35.4304,36.0855,35.4028,35.8467,1436088
2024-07-31,000001,11.1207,11.5065,10.9515,11.3847,7709244
2024-07-31,601166,22.4187,22.7361,22.3410,22.5804,4753467
2024-07-31,600276,52.7322,52.7561,52.7061,52.7065,3404669
2024-07-31,600900,24.5825,24.6883,24.1359,24.2536,4157172
2024-07-31,002594,204.8007,209.5021,201.9585,208.3314,5861038
2024-07-31,000300,3161.8700,3185.2476,3147.6511,3177.9229,6450276
2024-08-01,600519,1569.2242,1579.6177,1554.7504,1561.3900,964074
2024-08-01,000858,92.8874,94.0233,92.6504,93.4201,7902147
2024-08-01,300750,187.0972,190.7840,185.3927,189.8525,5183126
2024-08-01,601318,50.7413,51.1060,50.7135,50.9547,4045090
2024-08-01,600036,36.0295,36.3702,35.7685,36.0034,6235158
2024-08-01,000001,11.3619,11.3975,11.1686,11.1740,1266402
2024-08-01,601166,22.6049,22.8531,22.1387,22.3341,1549834
2024-08-01,600276,52.9255,53.0714,51.6729,52.8525,1466217
2024-08-01,600900,24.2583,24.4074,24.1580,24.3379,2608742
2024-08-01,002594,209.0337,209.0771,199.2077,200.9194,2901969
2024-08-01,000300,3181.9493,3219.6599,3159.1620,3198.2490,4111967
2024-08-02,600519,1559.2384,1575.4811,1554.1923,1558.1324,322672
2024-08-02,000858,93.5923,93.6542,92.8383,93.3194,3874131
2024-08-02,300750,188.6885,192.2929,187.3015,191.2392,6455398
2024-08-02,601318,50.4770,51.3227,50.1693,51.0505,1171888
2024-08-02,600036,35.8831,36.4346,35.6830,36.1302,2706462
2024-08-02,000001,11.2108,11.2482,11.0212,11.1054,4022525
2024-08-02,601166,22.3130,22.3342,21.9613,22.3256,2636474
2024-08-02,600276,52.7645,52.8824,52.3822,52.7905,5157196
2024-08-02,600900,24.4020,24.4960,24.2328,24.2554,3032056
2024-08-02,002594,200.5109,202.2668,199.0386,199.4493,5947510
2024-08-02,000300,3196.0683,3209.3896,3192.3941,3195.4750,7624168
2024-08-05,600519,1556.0940,1556.7887,1548.0000,1552.1995,696956
2024-08-05,000858,93.1149,94.1907,93.1092,93.7867,4939448
2024-08-05,300750,190.8872,191.9183,187.0388,187.8452,7435672
2024-08-05,601318,51.1070,51.5197,51.0055,51.3087,4129885
2024-08-05,600036,36.2813,36.4113,35.8690,35.9830,5441012
2024-08-05,000001,11.1268,11.1658,11.0409,11.1004,2902473
2024-08-05,601166,22.4271,22.5098,22.1731,22.3614,1690440
2024-08-05,600276,52.7449,53.3753,52.0256,53.2904,2244914
2024-08-05,600900,24.2221,24.3324,24.1710,24.2476,7771738
2024-08-05,002594,200.6947,206.0677,197.8996,203.3226,3730673
2024-08-05,000300,3189.1146,3219.9884,3176.5648,3204.5210,1909422
2024-08-06,600519,1553.9740,1564.4137,1545.8073,1548.3110,861690
2024-08-06,000858,93.2014,94.1445,92.5133,93.8304,1945586
2024-08-06,300750,187.6166,188.9606,183.3923,184.9099,7527179
2024-08-06,601318,51.1320,52.0933,50.4750,52.0555,3052324
2024-08-06,600036,36.1806,36.5805,35.9548,36.0825,5091879
2024-08-06,000001,11.0781,11.3562,11.0467,11.2459,3477120
2024-08-06,601166,22.4335,22.5432,22.2793,22.5027,6019403
2024-08-06,600276,53.2900,55.3355,52.8272,55.2600,7037289
2024-08-06,600900,24.2803,24.3424,24.1179,24.3155,7038573
2024-08-06,002594,200.0147,206.6551,199.1200,204.2200,4065412
2024-08-06,000300,3200.6346,3221.9708,3176.1239,3188.5722,2057837
2024-08-07,600519,1548.2914,1575.9273,1533.0353,1553.4202,582816
2024-08-07,000858,94.1223,95.1972,93.6197,94.5484,6059408
2024-08-07,300750,186.1452,188.8544,182.6467,185.1083,6575250
2024-08-07,601318,52.1012,52.1514,51.5457,51.7573,7666413
2024-08-07,600036,36.0656,36.2657,35.9046,36.0951,1293839
2024-08-07,000001,11.2829,11.3968,10.9166,11.0269,7005734
2024-08-07,601166,22.5649,22.7394,21.9869,22.2106,7486911
2024-08-07,600276,55.4441,56.0012,53.7353,54.3747,2833584
2024-08-07,600900,24.3431,24.7114,24.1468,24.5253,3132555
2024-08-07,002594,203.3205,207.5495,200.9986,206.6358,7009432
2024-08-07,000300,3185.1231,3195.3253,3158.6911,3183.2275,1749631
2024-08-08,600519,1547.1060,1553.5059,1543.7171,1546.5801,259018
2024-08-08,000858,94.5655,96.3545,94.3571,95.0468,5722373
2024-08-08,300750,186.4538,189.2923,181.5268,181.8869,1808791
2024-08-08,601318,51.8224,52.1609,51.3214,52.1067,1566287
2024-08-08,600036,35.9590,36.4996,35.8106,36.3035,1540075
2024-08-08,000001,11.1037,11.2753,10.7133,10.8319,6309999
2024-08-08,601166,22.1103,22.1188,21.8523,22.0724,2268088
2024-08-08,600276,54.6051,55.0285,54.1550,54.5906,5980535
2024-08-08,600900,24.5349,25.0185,24.3862,24.9151,2107207
2024-08-08,002594,206.0094,210.3935,204.8763,208.8575,4550766
2024-08-08,000300,3177.9217,3178.4344,3157.1361,3159.0142,4116509
2024-08-09,600519,1544.9731,1547.6520,1540.6571,1544.2457,515323
2024-08-09,000858,95.0231,95.3894,94.9334,95.0740,6148829
2024-08-09,300750,182.0783,183.4014,178.6700,180.1938,6806539
2024-08-09,601318,52.4370,52.9956,52.2156,52.2568,6139141
2024-08-09,600036,36.4167,36.5274,36.1024,36.5215,5969208
2024-08-09,000001,10.8059,10.8091,10.6386,10.6770,7997252
2024-08-09,601166,22.2176,22.5440,21.5790,21.7564,7477897
2024-08-09,600276,54.5424,54.9382,54.4031,54.4047,5848099
2024-08-09,600900,24.8907,25.1649,24.7993,25.0709,2451470
2024-08-09,002594,208.7334,215.2028,207.5611,214.4514,5003856
2024-08-09,000300,3159.7035,3161.6127,3102.7003,3120.3234,3795349
2024-08-12,600519,1538.5266,1539.4148,1528.8453,1533.0308,205912
2024-08-12,000858,95.2132,95.7725,94.1958,94.6404,6679457
2024-08-12,300750,180.6336,185.7798,180.5507,183.8487,6944370
2024-08-12,601318,52.5024,52.7253,52.0654,52.1473,2957847
2024-08-12,600036,36.4758,36.6949,36.2616,36.5754,4690083
2024-08-12,000001,10.6248,10.7814,10.5906,10.7427,6855903
2024-08-12,601166,21.8484,21.9329,21.6416,21.6516,6650362
2024-08-12,600276,54.3960,54.5403,53.0446,53.1152,4154301
2024-08-12,600900,25.0496,25.1802,24.9600,25.0730,6433520
2024-08-12,002594,215.4848,218.2684,214.0552,215.0072,1468481
2024-08-12,000300,3117.9449,3132.7824,3106.4742,3112.9378,5423641
2024-08-13,600519,1527.5218,1535.3266,1523.6466,1526.3806,520567
2024-08-13,000858,95.1549,95.8663,94.7275,95.4552,7664675
2024-08-13,300750,182.4012,184.6210,178.9677,183.0225,5097112
2024-08-13,601318,52.2435,52.4187,52.1569,52.2656,5852308
2024-08-13,600036,36.7371,37.1860,36.6061,36.6159,6507481
2024-08-13,000001,10.7536,10.8270,10.6848,10.7400,1124248
2024-08-13,601166,21.6810,22.0965,21.6788,21.9540,4514885
2024-08-13,600276,52.9447,53.5407,52.2458,52.9942,1725883
2024-08-13,600900,25.0364,25.3536,25.0046,25.1326,3707883
2024-08-13,002594,215.7766,219.7037,215.0052,219.2738,2676901
2024-08-13,000300,3114.3233,3149.0884,3107.1439,3122.3182,2576032
2024-08-14,600519,1521.1725,1537.2324,1520.3255,1531.9086,884249
2024-08-14,000858,95.9842,96.0172,94.8815,95.1989,5370084
2024-08-14,300750,182.0768,183.3837,180.8708,182.0782,3672713
2024-08-14,601318,52.4075,52.9147,51.5277,52.0737,7910787
2024-08-14,600036,36.5987,36.7309,36.0433,36.6765,3908133
2024-08-14,000001,10.7250,10.7536,10.5996,10.6810,3580244
2024-08-14,601166,22.1354,22.2705,21.5641,21.6433,2637901
